series_id,period_date,year,period,period_abbr,period_name,value,ratelevel_code,ratelevel_text,footnote_codes,seasonal,sizeclass_code,area_code,industry_code,industry_text,industry_sort,industry_display_level,state_code,state_text,state_sort,state_display_level,jobs,hires,layoffs,quits,separations,score,newscore,3score,area_rank,pop_rank,,,,,,
JTS000000400000000QUR         ,2/1/2020,2020,M02,FEB,February,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.5,4.1,1.4,2.3,4.1,1.9,4,5,20,28,,,,,,
JTS000000400000000QUR         ,3/1/2020,2020,M03,MAR,March,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.3,3.9,8,2.1,10.4,0.3,2.8,3.6,20,28,,,,,,
JTS000000400000000QUR         ,4/1/2020,2020,M04,APR,April,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.8,4,5.1,2.3,7.7,0.6,3.7,4.3,20,28,,,,,,
JTS000000400000000QUR         ,5/1/2020,2020,M05,MAY,May,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.7,6.4,1.9,1.6,3.7,-0.1,-0.1,4.7,20,28,,,,,,
JTS000000400000000QUR         ,6/1/2020,2020,M06,JUN,June,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.4,4.7,1.9,2.5,4.7,1.2,3.1,4.7,20,28,,,,,,
JTS000000400000000QUR         ,7/1/2020,2020,M07,JUL,July,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.9,4.2,1.4,2.4,4.1,2.2,4.6,5.5,20,28,,,,,,
JTS000000400000000QUR         ,8/1/2020,2020,M08,AUG,August,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.9,4.1,0.9,2.5,3.9,3.7,5.4,6,20,28,,,,,,
JTS000000400000000QUR         ,9/1/2020,2020,M09,SEP,September,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.3,4.1,0.7,2.5,3.5,3.9,4.5,5.4,20,28,,,,,,
JTS000000400000000QUR         ,10/1/2020,2020,M10,OCT,October,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,5,4.6,0.9,2.7,3.8,3.4,5,6.1,20,28,,,,,,
JTS000000400000000QUR         ,11/1/2020,2020,M11,NOV,November,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.9,4.2,1.1,2.5,3.8,2.9,5,5.7,20,28,,,,,,
JTS000000400000000QUR         ,12/1/2020,2020,M12,DEC,December,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,4.8,4,0.9,2.7,3.8,3.9,5.7,5.8,20,28,,,,,,
JTS000000400000000QUR         ,1/1/2021,2021,M01,JAN,January,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,5.2,3.9,1.2,3.1,4.6,3.7,7,6.2,20,28,,,,,,
JTS000000400000000QUR         ,2/1/2021,2021,M02,FEB,February,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,5.3,3.9,1,2.7,3.9,4.1,6.5,6.3,20,28,,,,,,
JTS000000400000000QUR         ,3/1/2021,2021,M03,MAR,March,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,6,4.2,1,2.6,3.9,4.4,7,7.2,20,28,,,,,,
JTS000000400000000QUR         ,4/1/2021,2021,M04,APR,April,3.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,7.2,4.9,0.8,3.3,4.4,7,9.5,9.1,20,28,,,,,,
JTS000000400000000QUR         ,5/1/2021,2021,M05,MAY,May,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,6,4.5,0.9,2.5,3.6,4.4,6.4,7.2,20,28,,,,,,
JTS000000400000000QUR         ,6/1/2021,2021,M06,JUN,June,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,6.6,4.2,1.2,2.8,4.2,4.3,8.1,7.7,20,28,,,,,,
JTS000000400000000QUR         ,7/1/2021,2021,M07,JUL,July,3.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,6.2,5.6,0.9,3.5,4.7,4.6,6.9,7.8,20,28,,,,,,
JTS000000400000000QUR         ,8/1/2021,2021,M08,AUG,August,3.2,R,Rate,P,S,0,0,0,Total nonfarm,1,0,40,Oklahoma,42,2,5.8,4.3,1,3.2,4.6,4.7,7.7,7.1,20,28,,,,,,
JTS000000410000000QUR         ,1/1/2019,2019,M01,JAN,January,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.3,4.5,1.2,2.8,4.2,3,5.6,6.2,9,27,,,,,,
JTS000000410000000QUR         ,2/1/2019,2019,M02,FEB,February,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.5,3.6,1.1,2.9,4.2,3.5,6,5.3,9,27,,,,,,
JTS000000410000000QUR         ,3/1/2019,2019,M03,MAR,March,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.1,4.4,1.1,2.6,3.9,3,5.1,6,9,27,,,,,,
JTS000000410000000QUR         ,4/1/2019,2019,M04,APR,April,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.9,4.7,1.1,2.9,4.3,2.8,4.9,5.9,9,27,,,,,,
JTS000000410000000QUR         ,5/1/2019,2019,M05,MAY,May,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.8,4.1,1.5,2.6,4.3,2.2,4.9,5.3,9,27,,,,,,
JTS000000410000000QUR         ,6/1/2019,2019,M06,JUN,June,3,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.2,4.4,1.2,3,4.5,3.2,6,6.2,9,27,,,,,,
JTS000000410000000QUR         ,7/1/2019,2019,M07,JUL,July,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.8,4.3,1.4,3.1,4.8,2.6,5.6,5.6,9,27,,,,,,
JTS000000410000000QUR         ,8/1/2019,2019,M08,AUG,August,2.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.7,4.3,1.2,2.9,4.2,2.8,5.1,5.5,9,27,,,,,,
JTS000000410000000QUR         ,9/1/2019,2019,M09,SEP,September,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.9,4.4,1.2,2.6,4,2.6,4.8,5.7,9,27,,,,,,
JTS000000410000000QUR         ,10/1/2019,2019,M10,OCT,October,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.2,4.5,2,3.1,5.4,1.9,5.5,5.7,9,27,,,,,,
JTS000000410000000QUR         ,11/1/2019,2019,M11,NOV,November,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.8,3.9,1.3,2.5,4.1,2.6,5.2,5.5,9,27,,,,,,
JTS000000410000000QUR         ,12/1/2019,2019,M12,DEC,December,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.6,4.4,2.4,2.5,5.2,1.5,5.1,5.7,9,27,,,,,,
JTS000000410000000QUR         ,1/1/2020,2020,M01,JAN,January,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.2,5.1,1.2,2.6,4.1,2.3,4.2,6,9,27,,,,,,
JTS000000410000000QUR         ,2/1/2020,2020,M02,FEB,February,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.5,4.4,1.2,2.7,4.7,3.2,6.1,6.6,9,27,,,,,,
JTS000000410000000QUR         ,3/1/2020,2020,M03,MAR,March,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.8,3.8,8.2,2.2,10.6,0.4,3.6,4.1,9,27,,,,,,
JTS000000410000000QUR         ,4/1/2020,2020,M04,APR,April,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.1,3,12.7,1.6,14.5,0.2,2.9,3.3,9,27,,,,,,
JTS000000410000000QUR         ,5/1/2020,2020,M05,MAY,May,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,3.9,6.2,1.5,1.6,3.5,-0.5,-1,4.1,9,27,,,,,,
JTS000000410000000QUR         ,6/1/2020,2020,M06,JUN,June,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.3,6.8,1.8,1.8,3.9,-0.4,-1,4.4,9,27,,,,,,
JTS000000410000000QUR         ,7/1/2020,2020,M07,JUL,July,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5,5.2,1.4,2.3,4,1.5,3.1,5.6,9,27,,,,,,
JTS000000410000000QUR         ,8/1/2020,2020,M08,AUG,August,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.3,4.4,1.3,2.1,3.6,2.3,4.4,5.8,9,27,,,,,,
JTS000000410000000QUR         ,9/1/2020,2020,M09,SEP,September,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.2,4.2,1.6,2.2,4,2,4.6,5.6,9,27,,,,,,
JTS000000410000000QUR         ,10/1/2020,2020,M10,OCT,October,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5,4.3,1.2,2.2,3.6,2.4,4.4,5.6,9,27,,,,,,
JTS000000410000000QUR         ,11/1/2020,2020,M11,NOV,November,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.5,4.4,2.4,2.1,4.8,1.3,4.3,5.5,9,27,,,,,,
JTS000000410000000QUR         ,12/1/2020,2020,M12,DEC,December,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,4.9,3.4,1.6,2.7,4.5,2.6,6.2,5.4,9,27,,,,,,
JTS000000410000000QUR         ,1/1/2021,2021,M01,JAN,January,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.4,4,1.5,2.7,4.5,2.7,6.2,6.1,9,27,,,,,,
JTS000000410000000QUR         ,2/1/2021,2021,M02,FEB,February,2.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,5.9,4.5,1.2,2.5,3.9,3.3,6,6.8,9,27,,,,,,
JTS000000410000000QUR         ,3/1/2021,2021,M03,MAR,March,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,6.4,4.3,1.2,3.1,4.6,4.3,8.2,7.6,9,27,,,,,,
JTS000000410000000QUR         ,4/1/2021,2021,M04,APR,April,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,6.1,4.3,1.7,3.1,5.3,2.9,7.4,6.9,9,27,,,,,,
JTS000000410000000QUR         ,5/1/2021,2021,M05,MAY,May,3.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,6.5,4.6,1,3.1,4.4,5,8.1,7.9,9,27,,,,,,
JTS000000410000000QUR         ,6/1/2021,2021,M06,JUN,June,2.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,6.9,5.4,1.1,2.7,4.1,3.8,6.6,8.2,9,27,,,,,,
JTS000000410000000QUR         ,7/1/2021,2021,M07,JUL,July,2.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,8.7,5.2,1,2.6,3.7,6.1,9.6,10.3,9,27,,,,,,
JTS000000410000000QUR         ,8/1/2021,2021,M08,AUG,August,3.1,R,Rate,P,S,0,0,0,Total nonfarm,1,0,41,Oregon,43,2,7.5,5.1,1,3.1,4.3,5.5,8.9,9.1,9,27,,,,,,
JTS000000420000000QUR         ,1/1/2019,2019,M01,JAN,January,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.7,3.1,0.8,1.6,2.6,4,4.9,5.4,33,5,,,,,,
JTS000000420000000QUR         ,2/1/2019,2019,M02,FEB,February,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.4,3.1,1.1,1.5,2.9,2.5,4.1,4.8,33,5,,,,,,
JTS000000420000000QUR         ,3/1/2019,2019,M03,MAR,March,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.5,3.3,1,2.1,3.3,3.3,5.1,5.2,33,5,,,,,,
JTS000000420000000QUR         ,4/1/2019,2019,M04,APR,April,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.3,3.6,1.2,2,3.3,2.3,4,4.7,33,5,,,,,,
JTS000000420000000QUR         ,5/1/2019,2019,M05,MAY,May,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.9,3.4,1.8,2.1,4.1,2,5,5.1,33,5,,,,,,
JTS000000420000000QUR         ,6/1/2019,2019,M06,JUN,June,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.4,3.5,1.1,2,3.4,2.6,4.4,5,33,5,,,,,,
JTS000000420000000QUR         ,7/1/2019,2019,M07,JUL,July,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,3.9,3.4,1,1.6,2.9,2.1,3.1,4.4,33,5,,,,,,
JTS000000420000000QUR         ,8/1/2019,2019,M08,AUG,August,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.1,3.6,1.1,1.9,3.2,2.2,3.6,4.6,33,5,,,,,,
JTS000000420000000QUR         ,9/1/2019,2019,M09,SEP,September,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.1,3.2,1.1,1.7,3,2.4,3.8,4.5,33,5,,,,,,
JTS000000420000000QUR         ,10/1/2019,2019,M10,OCT,October,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.3,3.3,1.3,1.8,3.4,2.2,4.1,4.7,33,5,,,,,,
JTS000000420000000QUR         ,11/1/2019,2019,M11,NOV,November,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.4,3.4,1.5,1.7,3.4,1.8,3.7,4.6,33,5,,,,,,
JTS000000420000000QUR         ,12/1/2019,2019,M12,DEC,December,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4,3.8,1.5,1.9,3.7,1.4,3,4.3,33,5,,,,,,
JTS000000420000000QUR         ,1/1/2020,2020,M01,JAN,January,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.4,3.2,1.5,2,3.7,2.1,4.6,4.7,33,5,,,,,,
JTS000000420000000QUR         ,2/1/2020,2020,M02,FEB,February,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.1,3.3,1.1,1.9,3.2,2.5,4,4.6,33,5,,,,,,
JTS000000420000000QUR         ,3/1/2020,2020,M03,MAR,March,1.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,3.6,3.7,10.2,1.3,11.6,0.1,1.3,2.9,33,5,,,,,,
JTS000000420000000QUR         ,4/1/2020,2020,M04,APR,April,1.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.2,2.1,8.6,1.2,10.1,0.4,3.6,3.4,33,5,,,,,,
JTS000000420000000QUR         ,5/1/2020,2020,M05,MAY,May,1,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.3,4.9,2.1,1,3.3,0.2,0.5,3.9,33,5,,,,,,
JTS000000420000000QUR         ,6/1/2020,2020,M06,JUN,June,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.7,4.5,2.3,1.7,4.3,0.8,2.5,4.6,33,5,,,,,,
JTS000000420000000QUR         ,7/1/2020,2020,M07,JUL,July,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.6,4.9,1.1,2,3.3,1.5,2.6,5.2,33,5,,,,,,
JTS000000420000000QUR         ,8/1/2020,2020,M08,AUG,August,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.3,4,1.1,1.6,2.9,1.7,2.8,4.7,33,5,,,,,,
JTS000000420000000QUR         ,9/1/2020,2020,M09,SEP,September,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.4,3.9,0.6,1.9,2.7,4,3.9,5.4,33,5,,,,,,
JTS000000420000000QUR         ,10/1/2020,2020,M10,OCT,October,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.9,3.4,1.2,1.6,3,2.6,4.4,5.3,33,5,,,,,,
JTS000000420000000QUR         ,11/1/2020,2020,M11,NOV,November,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.6,3.9,1.2,2.1,3.5,2.3,4.2,5.1,33,5,,,,,,
JTS000000420000000QUR         ,12/1/2020,2020,M12,DEC,December,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.5,3.7,2.1,1.8,4.1,1.2,3.4,4.5,33,5,,,,,,
JTS000000420000000QUR         ,1/1/2021,2021,M01,JAN,January,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,4.8,3.6,1.5,1.8,3.5,2,4.2,5,33,5,,,,,,
JTS000000420000000QUR         ,2/1/2021,2021,M02,FEB,February,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,5.1,4.3,1.5,1.9,3.6,1.8,3.8,5.4,33,5,,,,,,
JTS000000420000000QUR         ,3/1/2021,2021,M03,MAR,March,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,6.4,3.9,1,2.2,3.5,4.7,7.3,7.5,33,5,,,,,,
JTS000000420000000QUR         ,4/1/2021,2021,M04,APR,April,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,6.5,3.5,1,2.2,3.4,5.2,8,7.5,33,5,,,,,,
JTS000000420000000QUR         ,5/1/2021,2021,M05,MAY,May,1.5,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,7.4,3.4,1.1,1.5,2.9,5,8,8,33,5,,,,,,
JTS000000420000000QUR         ,6/1/2021,2021,M06,JUN,June,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,7,3.6,1,2,3.2,5.4,8.2,8,33,5,,,,,,
JTS000000420000000QUR         ,7/1/2021,2021,M07,JUL,July,2.1,R,Rate,,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,7.2,3.4,1.2,2.1,3.6,4.9,8.9,8.1,33,5,,,,,,
JTS000000420000000QUR         ,8/1/2021,2021,M08,AUG,August,2.1,R,Rate,P,S,0,0,0,Total nonfarm,1,0,42,Pennsylvania,44,2,7,3.2,0.8,2.1,3.1,7.4,9.4,8.3,33,5,,,,,,
JTS000000440000000QUR         ,1/1/2019,2019,M01,JAN,January,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,5.3,4.2,1.2,1.8,3.2,2.4,4.2,5.8,50,43,,,,,,
JTS000000440000000QUR         ,2/1/2019,2019,M02,FEB,February,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.6,4,1.4,1.8,3.6,1.7,3.5,5,50,43,,,,,,
JTS000000440000000QUR         ,3/1/2019,2019,M03,MAR,March,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.6,3.8,1.4,2.8,4.4,2.6,5.5,5.2,50,43,,,,,,
JTS000000440000000QUR         ,4/1/2019,2019,M04,APR,April,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.4,4.2,2.4,2,4.4,0.9,2.8,4.3,50,43,,,,,,
JTS000000440000000QUR         ,5/1/2019,2019,M05,MAY,May,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.4,4,1.4,2,3.6,1.7,3.5,4.8,50,43,,,,,,
JTS000000440000000QUR         ,6/1/2019,2019,M06,JUN,June,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.6,4,1.4,2.2,4,2,4.1,5.1,50,43,,,,,,
JTS000000440000000QUR         ,7/1/2019,2019,M07,JUL,July,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.2,3.8,1.2,1.8,3.4,1.8,3.3,4.7,50,43,,,,,,
JTS000000440000000QUR         ,8/1/2019,2019,M08,AUG,August,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.5,3.8,1.4,2,3.6,1.9,3.9,4.9,50,43,,,,,,
JTS000000440000000QUR         ,9/1/2019,2019,M09,SEP,September,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.5,3.8,1.4,2,3.8,1.9,3.9,4.9,50,43,,,,,,
JTS000000440000000QUR         ,10/1/2019,2019,M10,OCT,October,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.9,4.2,1.4,2.2,4,2.1,4.3,5.4,50,43,,,,,,
JTS000000440000000QUR         ,11/1/2019,2019,M11,NOV,November,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.4,4,1.6,1.8,3.8,1.4,3.1,4.6,50,43,,,,,,
JTS000000440000000QUR         ,12/1/2019,2019,M12,DEC,December,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.2,3.8,1.6,1.8,3.8,1.4,3.1,4.4,50,43,,,,,,
JTS000000440000000QUR         ,1/1/2020,2020,M01,JAN,January,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.5,3.8,1.4,1.8,3.4,1.8,3.5,4.8,50,43,,,,,,
JTS000000440000000QUR         ,2/1/2020,2020,M02,FEB,February,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.3,3.7,1.4,2,3.5,1.9,3.7,4.6,50,43,,,,,,
JTS000000440000000QUR         ,3/1/2020,2020,M03,MAR,March,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,3.8,3.4,12.5,1.6,14.3,0.2,2.1,3,50,43,,,,,,
JTS000000440000000QUR         ,4/1/2020,2020,M04,APR,April,2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.1,3.3,11.8,2,14.3,0.2,3.1,3.4,50,43,,,,,,
JTS000000440000000QUR         ,5/1/2020,2020,M05,MAY,May,1,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.8,8.7,1.9,1,3.4,-1.5,-3.7,4.6,50,43,,,,,,
JTS000000440000000QUR         ,6/1/2020,2020,M06,JUN,June,1.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,6,10.1,1.6,1.6,3.2,-1.6,-3.3,6,50,43,,,,,,
JTS000000440000000QUR         ,7/1/2020,2020,M07,JUL,July,1.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.5,5.1,1.3,1.8,3.4,0.9,1.7,4.9,50,43,,,,,,
JTS000000440000000QUR         ,8/1/2020,2020,M08,AUG,August,1.7,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4,4.6,1.3,1.7,3.3,0.8,1.6,4.3,50,43,,,,,,
JTS000000440000000QUR         ,9/1/2020,2020,M09,SEP,September,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.1,4.3,1.3,2.2,3.5,1.5,2.9,4.5,50,43,,,,,,
JTS000000440000000QUR         ,10/1/2020,2020,M10,OCT,October,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,5.3,5.4,1.5,2.2,3.9,1.4,3,5.7,50,43,,,,,,
JTS000000440000000QUR         ,11/1/2020,2020,M11,NOV,November,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.7,4.5,1.7,2.2,4.1,1.4,3.4,5,50,43,,,,,,
JTS000000440000000QUR         ,12/1/2020,2020,M12,DEC,December,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.8,4.2,2.6,2.4,5.2,1.2,4,4.8,50,43,,,,,,
JTS000000440000000QUR         ,1/1/2021,2021,M01,JAN,January,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,4.9,4.5,1.5,1.9,3.9,1.5,3.3,5.3,50,43,,,,,,
JTS000000440000000QUR         ,2/1/2021,2021,M02,FEB,February,2.2,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,5.3,4.7,1.5,2.2,3.9,1.9,4,5.7,50,43,,,,,,
JTS000000440000000QUR         ,3/1/2021,2021,M03,MAR,March,2.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,5.8,5.1,1.3,2.4,4.1,2.4,4.7,6.6,50,43,,,,,,
JTS000000440000000QUR         ,4/1/2021,2021,M04,APR,April,2.8,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,6.4,4.5,1.5,2.8,4.7,3.1,7.1,7.3,50,43,,,,,,
JTS000000440000000QUR         ,5/1/2021,2021,M05,MAY,May,1.9,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,6.9,5.5,1.5,1.9,3.8,2.2,4.7,7.4,50,43,,,,,,
JTS000000440000000QUR         ,6/1/2021,2021,M06,JUN,June,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,8.9,8.3,1.1,2.3,3.6,2.6,4.4,10.2,50,43,,,,,,
JTS000000440000000QUR         ,7/1/2021,2021,M07,JUL,July,2.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,7.4,4.8,1.3,2.3,4.2,3.8,7.5,8.5,50,43,,,,,,
JTS000000440000000QUR         ,8/1/2021,2021,M08,AUG,August,2.5,R,Rate,P,S,0,0,0,Total nonfarm,1,0,44,Rhode Island,45,2,7.2,4.6,1.3,2.5,4,3.9,7.7,8.2,50,43,,,,,,
JTS000000450000000QUR         ,1/1/2019,2019,M01,JAN,January,3.3,R,Rate,,S,0,0,0,Total nonfarm,1,0,45,South Carolina,46,2,5.4,4.6,1.7,3.3,5.2,2.4,6.2,6.1,40,23,,,,,,
JTS000000450000000QUR         ,2/1/2019,2019,M02,FEB,February,3.6,R,Rate,,S,0,0,0,Total nonfarm,1,0,45,South Carolina,46,2,5.3,4.8,1.7,3.6,5.5,2.4,6.3,6.1,40,23,,,,,,
JTS000000450000000QUR         ,3/1/2019,2019,M03,MAR,March,3.4,R,Rate,,S,0,0,0,Total nonfarm,1,0,45,South Carolina,46,2,5.3,4.6,1.6,3.4,5.2,2.6,6.3,6.1,40,23,,,,,,
