period_date,year,period,value,sizeclass_code,area_code,industry_code,industry_text,industry_sort,industry_display_level,state_code,state_text,state_sort,state_display_level,dataelement_code,dataelement_text,dataelement_sort,dataelement_display_level
7/1/2020,2020,M07,2.3,0,0,110099,Mining and logging,3,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,1.1,0,0,110099,Mining and logging,3,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.1,0,0,110099,Mining and logging,3,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,110099,Mining and logging,3,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.2,0,0,110099,Mining and logging,3,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.9,0,0,110099,Mining and logging,3,2,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.7,0,0,110099,Mining and logging,3,2,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,1.5,0,0,110099,Mining and logging,3,2,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,3.8,0,0,110099,Mining and logging,3,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,4.2,0,0,110099,Mining and logging,3,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,2.7,0,0,110099,Mining and logging,3,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,5,0,0,230000,Construction,4,2,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,5.4,0,0,230000,Construction,4,2,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,5.1,0,0,230000,Construction,4,2,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,4.1,0,0,230000,Construction,4,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,4,0,0,230000,Construction,4,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,4.5,0,0,230000,Construction,4,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,2.5,0,0,230000,Construction,4,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,2.6,0,0,230000,Construction,4,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,2.2,0,0,230000,Construction,4,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.2,0,0,230000,Construction,4,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,230000,Construction,4,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.2,0,0,230000,Construction,4,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,2.3,0,0,230000,Construction,4,2,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,2,0,0,230000,Construction,4,2,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,2.7,0,0,230000,Construction,4,2,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,5.1,0,0,230000,Construction,4,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,4.8,0,0,230000,Construction,4,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,5.2,0,0,230000,Construction,4,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,2.6,0,0,300000,Manufacturing,5,2,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,3,0,0,300000,Manufacturing,5,2,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,3.8,0,0,300000,Manufacturing,5,2,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,3.3,0,0,300000,Manufacturing,5,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3.2,0,0,300000,Manufacturing,5,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,6.8,0,0,300000,Manufacturing,5,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,0.9,0,0,300000,Manufacturing,5,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.4,0,0,300000,Manufacturing,5,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,1,0,0,300000,Manufacturing,5,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.1,0,0,300000,Manufacturing,5,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,300000,Manufacturing,5,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.1,0,0,300000,Manufacturing,5,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.5,0,0,300000,Manufacturing,5,2,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.6,0,0,300000,Manufacturing,5,2,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,2.4,0,0,300000,Manufacturing,5,2,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,2.6,0,0,300000,Manufacturing,5,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,3.1,0,0,300000,Manufacturing,5,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,3.5,0,0,300000,Manufacturing,5,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,2.3,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,2.7,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,3.4,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,3.2,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,2.9,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,6.3,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,0.8,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.3,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,0.9,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.1,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.1,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.3,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.4,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,2,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,2.3,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,2.9,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,3,0,0,320000,Durable goods manufacturing,6,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,3.2,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,3.6,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,4.6,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,3.5,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3.8,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,7.7,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1.1,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.4,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,1.1,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.2,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.2,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.9,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.9,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,3.1,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,3.1,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,3.5,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,4.4,0,0,340000,Nondurable goods manufacturing,7,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,4.4,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,4.8,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,4.8,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,4.4,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,4.6,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,6.5,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1.3,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.2,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,1,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.3,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.2,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,2.8,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,2.9,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,3.5,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,4.3,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,4.3,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,4.7,0,0,400000,"Trade, transportation, and utilities",8,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,2.9,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,2.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,3.2,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,2.7,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,4.4,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,0.8,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,0.5,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.2,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.1,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.5,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.6,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,2.3,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,2.7,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,2.5,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,2.8,0,0,420000,Wholesale trade,9,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,5.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,5.3,0,0,440000,Retail trade,10,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,5.6,0,0,440000,Retail trade,10,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,5.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,5,0,0,440000,Retail trade,10,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,6.9,0,0,440000,Retail trade,10,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1.4,0,0,440000,Retail trade,10,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,1.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.3,0,0,440000,Retail trade,10,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,440000,Retail trade,10,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.3,0,0,440000,Retail trade,10,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,3.4,0,0,440000,Retail trade,10,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,3.6,0,0,440000,Retail trade,10,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,4.4,0,0,440000,Retail trade,10,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,5.1,0,0,440000,Retail trade,10,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,4.8,0,0,440000,Retail trade,10,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,5.8,0,0,440000,Retail trade,10,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,4.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,5.7,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,4.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,4.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,4.8,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,7.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1.4,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.7,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,1.1,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.5,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.2,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,2.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,2.4,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,2.3,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,4,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,4.7,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,3.6,0,0,480099,"Transportation, warehousing, and utilities",11,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,3.4,0,0,510000,Information,12,2,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,3.4,0,0,510000,Information,12,2,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,3.6,0,0,510000,Information,12,2,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,5.2,0,0,510000,Information,12,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3.2,0,0,510000,Information,12,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,5.5,0,0,510000,Information,12,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,2,0,0,510000,Information,12,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,0.8,0,0,510000,Information,12,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,0.9,0,0,510000,Information,12,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.2,0,0,510000,Information,12,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.2,0,0,510000,Information,12,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.1,0,0,510000,Information,12,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.3,0,0,510000,Information,12,2,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.4,0,0,510000,Information,12,2,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,1.8,0,0,510000,Information,12,2,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,3.6,0,0,510000,Information,12,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,2.5,0,0,510000,Information,12,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,2.9,0,0,510000,Information,12,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,2.9,0,0,510099,Financial activities,13,2,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,3.1,0,0,510099,Financial activities,13,2,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,2.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,4.1,0,0,510099,Financial activities,13,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,5.7,0,0,510099,Financial activities,13,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,0.8,0,0,510099,Financial activities,13,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,0.9,0,0,510099,Financial activities,13,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,0.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.3,0,0,510099,Financial activities,13,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.3,0,0,510099,Financial activities,13,2,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.1,0,0,510099,Financial activities,13,2,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,1.5,0,0,510099,Financial activities,13,2,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,2.6,0,0,510099,Financial activities,13,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,2.4,0,0,510099,Financial activities,13,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,2.3,0,0,510099,Financial activities,13,2,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,2.6,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,2.1,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,2.2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,3.9,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3.5,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,5,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,0.5,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,0.7,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,0.5,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.4,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.4,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.4,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.4,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,0.9,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,1.2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,2.2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,2,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,3.8,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,6,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,3.5,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,4.6,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,3.3,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,7.5,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1.5,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2020,2020,M07,1.6,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2021,2021,M07,0.7,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
7/1/2019,2019,M07,0.2,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2020,2020,M07,0.4,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2021,2021,M07,0.1,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,OS,Other separations,6,1
7/1/2019,2019,M07,1.9,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,QU,Quits,4,1
7/1/2020,2020,M07,1.7,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,QU,Quits,4,1
7/1/2021,2021,M07,2.4,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,QU,Quits,4,1
7/1/2019,2019,M07,3.7,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2020,2020,M07,3.7,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2021,2021,M07,3.2,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,TS,Total separations,3,0
7/1/2019,2019,M07,5.5,0,0,540099,Professional and business services,16,2,0,Total US,1,0,HI,Hires,2,0
7/1/2020,2020,M07,5.6,0,0,540099,Professional and business services,16,2,0,Total US,1,0,HI,Hires,2,0
7/1/2021,2021,M07,6,0,0,540099,Professional and business services,16,2,0,Total US,1,0,HI,Hires,2,0
7/1/2019,2019,M07,5.7,0,0,540099,Professional and business services,16,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2020,2020,M07,5.7,0,0,540099,Professional and business services,16,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2021,2021,M07,8.1,0,0,540099,Professional and business services,16,2,0,Total US,1,0,JO,Job openings,1,0
7/1/2019,2019,M07,1.9,0,0,540099,Professional and business services,16,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
